score,text
0,"['disappointed', 'danielle', 'steel', 'fan', 'rates', 'film', 'flop', 'danielle', 'steel', 'fan', 'way', 'back', 'nearly', 'every', 'book', 'collection', 'date', 'nearly', 'every', 'film', 'dvd', 'andor', 'vhs', 'tape', 'say', 'worst', 'film', 'series', 'honestly', 'say', 'not', 'worth', 'price', 'admission', 'course', 'opinion', 'sure', 'fans', 'enjoy', 'fan', 'books', 'movies', 'comment', 'subpar', 'film', 'comparison', 'others', 'disappointed', 'not', 'live', 'danielle', 'steel', 'standard']"
1,"['worth', 'wait', 'bought', 'boyfriend', 'knew', 'loved', 'edges', 'corners', 'brownies', 'pan', 'take', 'little', 'longer', 'bake', 'normal', 'brownies', 'end', 'product', 'wonderful', 'brownies', 'turned', 'delicious', 'swears', 'never', 'cook', 'another', 'brownie', 'pan', 'love', 'really', 'glad', 'purchased']"
0,"['husband', 'bought', 'old', 'school', 'sesame', 'street', 'dvds', 'daughter', 'say', 'not', 'let', 'watch', 'new', 'episodes', 'tv', 'find', 'characters', 'annoying', 'baby', 'bear', 'telly', 'omgosh', 'annoying', 'useless', 'blabber', 'someone', 'think', 'skits', 'elmo', 'give', 'rest', 'not', 'every', 'kid', 'likes', 'annoying', 'not', 'teach', 'child', 'anything', 'mr', 'noodle', 'reject', 'think', 'one', 'time', 'turned', 'new', 'show', 'left', 'dumber', 'show', 'definitely', 'taken', 'wrong', 'turn', 'remember', 'yip', 'yips', 'kermits', 'breaking', 'news', 'little', 'dolls', 'mumford', 'magician', 'bert', 'ernie', 'grover', 'waiter', 'great', 'educational', 'skits', 'old', 'school', 'ss', 'sesame', 'street', 'suffered', 'direct', 'hit', 'boredom', 'dumbness', 'since', 'jim', 'hensons', 'passing', 'show', 'no', 'longer', 'educational', 'funny', 'interactive', 'skits', 'used', 'find', 'new', 'versions', 'simply', 'unbearably', 'annoying', 'full', 'useless', 'noneducational', 'blabber', 'way', 'go', 'ss', 'producerswriters', 'yet', 'another', 'cartoony', 'show', 'parents', 'sit', 'noncreative', 'nonexercised', 'kids', 'front', 'get', 'hair', 'per', 'producerswriters', 'suggest', 'whip', 'old', 'muppets', 'start', 'taping', 'similar', 'content', 'first', 'sesame', 'streets', 'lord', 'knows', 'sure', 'not', 'want', 'child', 'talking', 'like', 'baby', 'bear', 'elmo']"
1,"['connection', 'made', 'thanks', 'week']"
0,"['purchased', 'main', 'cabin', 'xt', 'faus', 'flight', 'cancelled', 'flightled', 'rescheduled', 'regular', 'seats', 'credit']"
0,"['absolutely', 'wretched', 'waste', 'film', 'nothing', 'ever', 'happens', 'no', 'ghosts', 'hardly', 'train', 'no', 'mystery', 'no', 'interest', 'constant', 'brutal', 'attempts', 'comedy', 'painful', 'everything', 'else', 'pathetic', 'premise', 'idiotic', 'bunch', 'people', 'stranded', 'middle', 'noplace', 'train', 'held', 'less', 'minutes', 'railroad', 'leaves', 'no', 'place', 'stay', 'heavy', 'storm', 'think', 'not', 'oh', 'walk', 'miles', 'across', 'deadblack', 'fields', 'umm', 'yeah', 'sure', 'force', 'railroads', 'hospitality', 'stay', 'haunted', 'train', 'station', 'station', 'proved', 'nothing', 'deadly', 'boring', 'utterly', 'without', 'ghosts', 'interest', 'plotso', 'terribly', 'dull', 'seems', 'impossiblethis', 'ought', 'added', 'lost', 'films', 'list', 'aargh']"
0,"['earlier', 'review', 'noted', 'plug', 'charger', 'nothing', 'happens']"
0,"['bucket', 'not', 'hold', 'water', 'luckily', 'not', 'buy', 'bucket', 'hold', 'water', 'however', 'buying', 'water', 'bucket', 'look', 'elsewhere']"
1,"['oh', 'nothing', 'issue', 'already', 'resolved', 'air']"
1,"['reading', 'specs', 'alone', 'makes', 'say', 'wow']"
0,"['legends', 'die', 'powerful', 'moving', 'story', 'orphaned', 'ute', 'indian', 'goes', 'become', 'tom', 'black', 'bull', 'champion', 'bronc', 'rider', 'raised', 'old', 'ways', 'tom', 'given', 'white', 'mans', 'name', 'must', 'adopt', 'language', 'ways', 'white', 'man', 'live', 'world', 'bitter', 'role', 'forced', 'tom', 'finds', 'fulfillment', 'one', 'thing', 'busting', 'horses', 'riding', 'death', 'rodeo', 'movie', 'richard', 'widmark', 'role', 'red', 'man', 'befriends', 'tom', 'acts', 'manager', 'red', 'drunk', 'eventually', 'dies', 'story', 'movie', 'ends', 'real', 'story', 'completely', 'ignored', 'dark', 'side', 'tom', 'black', 'bull', 'develops', 'reputation', 'killer', 'horses', 'rodeo', 'arenas', 'oh', 'well', 'read', 'book', 'movie', 'not', 'come', 'close', 'story', 'justice']"
0,"['terrible', 'poorly', 'written', 'account', 'magnificent', 'disaster', 'always', 'bad', 'precident', 'sit', 'read', 'book', 'author', 'never', 'finished', 'case', 'fair', 'say', 'never', 'began', 'book', 'loose', 'collection', 'notes', 'incoherant', 'narratives', 'mclean', 'intended', 'use', 'make', 'book', 'complied', 'allowed', 'stand', 'merits', 'unedited', 'first', 'draft', 'not', 'waste', 'time', 'since', 'neither', 'author', 'nor', 'publisher', 'expected', 'anything']"
1,"['excellent', 'guys', 'best']"
0,"['may', 'worst', 'film', 'adaptation', 'broadway', 'musical', 'ever', 'even', 'music', 'destroyed', 'attenborough', 'knows', 'nothing', 'theater', 'almost', 'every', 'shot', 'moment', 'ring', 'false', 'say', 'though', 'almost', 'bad', 'enough', 'funnythe', 'hairstyles', 'remarkably', 'dated', 'not', 'life', 'understand', 'meant', 'conceptually', 'opening', 'film', 'exterior', 'theater', 'chorus', 'line', 'playing', 'think', 'people', 'auditioning', 'chorus', 'line', 'contains', 'stories', 'people', 'auditioning', 'oh', 'no', 'show', 'collapsing', 'itselfi', 'saw', 'original', 'production', 'listened', 'album', 'hundreds', 'times', 'oh']"
1,"['thanks', 'reply', 'good', 'note', 'pilot', 'nailed', 'landing', 'seriously', 'kudos']"
0,"['cancelled', 'flightled', 'none', 'passengers', 'notified', 'complete', 'violation', 'travelers', 'rights']"
1,"['orlando', 'dca', 'awesome', 'flight', 'attendant', 'robert']"
0,"['stop', 'fleets', 'fleek']"
0,"['save', 'money', 'part', 'ii', 'comment', 'another', 'reviewer', 'info', 'game', 'manual']"
1,"['one', 'many', 'expected', 'see', 'glorified', 'yankeedoodle', 'dandy', 'portrayal', 'day', 'famously', 'quoted', 'live', 'infamy', 'rather', 'glory', 'wrong', 'guys', 'right', 'middle', 'pictures', 'returned', 'amazing', 'heartbreaking', 'yet', 'occurred', 'chance', 'trip', 'world', 'trade', 'centre', 'september', 'two', 'french', 'filmmakers', 'compiling', 'documentary', 'life', 'ny', 'firefighter', 'particularly', 'perspective', 'young', 'rookie', 'coming', 'ranks', 'beginning', 'see', 'much', 'footage', 'remind', 'us', 'no', 'thought', 'producing', 'film', 'terrorism', 'intended', 'film', 'regular', 'people', 'earning', 'honest', 'living', 'helping', 'others', 'beauty', 'film', 'never', 'loses', 'edgewhile', 'investigating', 'suspect', 'gas', 'line', 'think', 'memorys', 'little', 'hazy', 'suddenly', 'hear', 'plane', 'fly', 'overhead', 'camera', 'pans', 'reveal', 'commercial', 'jet', 'torpedoing', 'one', 'towers', 'must', 'cameraman', 'thinking', 'time', 'recognising', 'importance', 'footage', 'camera', 'stays', 'possibly', 'realizing', 'thing', 'fdny', 'allow', 'camera', 'follow', 'buildingwhat', 'follows', 'true', 'view', 'frontlines', 'see', 'commitment', 'fdny', 'reactions', 'stunned', 'silence', 'hearing', 'first', 'person', 'fall', 'death', 'chilling', 'well', 'collapse', 'one', 'buildings', 'inside', 'second', 'camera', 'captures', 'events', 'outsideif', 'not', 'horrific', 'event', 'covering', 'footage', 'alone', 'would', 'young', 'docomakers', 'dream', 'come', 'true', 'quite', 'simply', 'footage', 'deserves', 'preserved', 'time', 'really', 'sets', 'film', 'apart', 'genuine', 'humanity', 'brings', 'viewer', 'see', 'firefighters', 'charging', 'without', 'hesitation', 'people', 'different', 'races', 'helping', 'one', 'another', 'escape', 'wave', 'rubble', 'even', 'concern', 'filmmakers', 'one', 'another', 'brothers', 'cannot', 'reach', 'one', 'another', 'confusion', 'amazing', 'sights', 'well', 'amazing', 'human', 'stories', 'film', 'something', 'hollywood', 'never', 'duplicate', 'even', 'though', 'trying', 'not', 'film', 'politics', 'nor', 'film', 'religion', 'nationality', 'even', 'jihad', 'matter', 'film', 'people', 'true', 'indication', 'best', 'worst', 'capable', 'quite', 'simply', 'one', 'important', 'films', 'ever', 'seen', 'would', 'film', 'born', 'event', 'cannot', 'duplicate']"
1,"['certainly', 'comfortable', 'functionality', 'decent']"
0,"['white', 'fang', 'complete', 'series', 'purchased', 'dvd', 'stories', 'okay', 'watching', 'annoying', 'runs', 'minutes', 'worth', 'credits', 'intros', 'every', 'single', 'story', 'episodes', 'shortdo', 'favor', 'purchase', 'call', 'wild', 'shane', 'meier', 'nick', 'mancuso', 'tv', 'series', 'featuring', 'episodes', 'far', 'better', 'way', 'around']"
0,"['long', 'take', 'bag', 'get', 'baggage', 'belt', 'wait']"
0,"['want', 'pay', 'parking', 'fee', 'orlando', 'airport', 'app', 'told', 'moms', 'flight', 'landed', 'lied']"
1,"['new', 'apple', 'crape', 'amazing', 'live', 'ua', 'really', 'nice', 'crew', 'biscuits', 'ua', 'needs']"
1,"['good', 'starter', 'kit', 'good', 'starter', 'assortment', 'bits', 'grindersanders', 'detail', 'work', 'cleaning', 'work', 'done', 'router']"
1,"['arch', 'title', 'not', 'fit', 'gentle', 'romantic', 'comedy', 'donna', 'reed', 'tom', 'drake', 'not', 'much', 'chemistry', 'characters', 'not', 'supposed', 'extremely', 'likable', 'attractivethe', 'supporting', 'cast', 'dream', 'exception', 'sig', 'rumans', 'annoying', 'faux', 'russian']"
0,"['gf', 'hold', 'hours', 'call', 'dropped', 'help', 'need', 'flight']"
0,"['took', 'ages', 'one', 'snapchat', 'story', 'load', 'one', 'one', 'demolish']"
1,"['good', 'one', 'indeed', 'jetblues', 'finest', 'day', 'history']"
1,"['oh', 'wow', 'saw', 'film', 'irish', 'international', 'film', 'fleadh', 'manhattan', 'march', 'stars', 'attendance', 'available', 'questions', 'afterward', 'gorgeous', 'film', 'although', 'set', 'ireland', 'amid', 'catholicprotestant', 'antagonism', 'story', 'happened', 'anywhere', 'two', 'groups', 'people', 'hate', 'horror', 'quickly', 'people', 'get', 'carried', 'away', 'given', 'chance', 'vent', 'hate', 'anger', 'woven', 'beautifully', 'moving', 'love', 'story', 'drizzled', 'humor', 'fun', 'one', 'not', 'get', 'picked', 'usa', 'would', 'truly', 'unfortunateas', 'stars', 'supporting', 'playersfirst', 'rate', 'call', 'orla', 'brady', 'irish', 'meryl', 'streep', 'heard', 'opinion', 'better', 'meryl', 'streep', 'calling', 'meryl', 'american', 'orla', 'brady', 'liam', 'cunninghams', 'steady', 'powerful', 'portrayal', 'simple', 'private', 'man', 'sucked', 'political', 'war', 'brilliantsee', 'movie']"
0,"['worst', 'exercise', 'middle', 'class', 'pretentiousness', 'yet', 'hit', 'television', 'screens', 'unfortunately', 'not', 'see', 'first', 'shown', 'paid', 'joy', 'watching', 'six', 'hours', 'excruciating', 'drivel', 'still', 'waiting', 'laughs', 'arrive', 'love', 'tasmin', 'greig', 'big', 'fan', 'black', 'books', 'green', 'wing', 'therefore', 'know', 'capable', 'best', 'comedy', 'parts', 'however', 'played', 'part', 'well', 'able', 'considering', 'lack', 'decent', 'comedy', 'material', 'provided', 'please', 'broadcasters', 'bear', 'mind', 'trades', 'descriptions', 'act', 'may', 'well', 'invoked', 'continue', 'bill', 'comedy', 'material', 'best', 'pseudo', 'psychological', 'romanticism', 'worst', 'drama', 'poses', 'quirky', 'comedy', 'hide', 'fact', 'neither', 'fish', 'nor', 'fowl']"
0,"['least', 'would', 'refund', 'oneway', 'ticket', 'buy', 'since', 'not', 'able', 'accommodate', 'thank']"
1,"['bare', 'description', 'toll', 'gates', 'major', 'plot', 'elements', 'one', 'might', 'think', 'revisionist', 'western', 'hero', 'robber', 'killer', 'arsonist', 'love', 'interest', 'single', 'mother', 'whose', 'shiftless', 'husband', 'abandoned', 'child', 'twice', 'criminal', 'hero', 'unofficially', 'released', 'authorities', 'return', 'good', 'deed', 'presented', 'praiseworthy', 'act', 'acts', 'presented', 'truly', 'evil', 'betrayal', 'ones', 'family', 'betrayal', 'criminal', 'associate', 'hero', 'tries', 'go', 'straight', 'turns', 'back', 'life', 'crime', 'cannot', 'get', 'job', 'hero', 'run', 'sheriffs', 'posse', 'criminal', 'gang', 'heros', 'final', 'redemption', 'accomplished', 'strangling', 'man', 'bare', 'hands', 'tossing', 'body', 'cliff', 'good', 'bad', 'man', 'ends', 'film', 'sending', 'young', 'mother', 'child', 'back', 'civilization', 'riding', 'alone', 'mexican', 'desert', 'never', 'presumably', 'pay', 'life', 'crimejust', 'goes', 'show', 'nothing', 'new', 'sunof', 'course', 'toll', 'gate', 'not', 'display', 'quite', 'cynicism', 'moral', 'nihilism', 'successors', 'heros', 'redemption', 'set', 'surrenders', 'posse', 'reading', 'passage', 'bible', 'cannot', 'quite', 'imagine', 'clint', 'eastwood', 'thatthe', 'toll', 'gate', 'excellent', 'movie', 'standard', 'hart', 'fine', 'actor', 'not', 'given', 'broad', 'histrionics', 'often', 'used', 'convey', 'emotion', 'days', 'sound']"
1,"['honestly', 'cannot', 'believe', 'film', 'not', 'highly', 'rated', 'claude', 'chabrol', 'described', 'something', 'like', 'french', 'alfred', 'hitchcock', 'film', 'second', 'one', 'seen', 'first', 'le', 'boucher', 'already', 'see', 'guy', 'something', 'special', 'strength', 'two', 'films', 'film', 'french', 'canadian', 'coproduction', 'takes', 'place', 'canada', 'cast', 'made', 'british', 'canadian', 'stars', 'high', 'quality', 'performances', 'bode', 'well', 'rest', 'film', 'high', 'quality', 'also', 'film', 'murder', 'mystery', 'begins', 'young', 'girl', 'covered', 'blood', 'brought', 'police', 'station', 'questioned', 'inspector', 'carella', 'emerges', 'young', 'girl', 'patricia', 'sister', 'muriel', 'attacked', 'man', 'killed', 'sister', 'allowed', 'patricia', 'flee', 'however', 'investigation', 'goes', 'patricia', 'goes', 'back', 'station', 'give', 'new', 'evidence', 'reveals', 'far', 'shocking', 'identity', 'murdererthe', 'performances', 'film', 'excellent', 'donald', 'sutherland', 'subdued', 'usual', 'suits', 'role', 'given', 'well', 'would', 'not', 'hesitate', 'name', 'performance', 'blood', 'relatives', 'one', 'best', 'film', 'also', 'features', 'supporting', 'turns', 'british', 'stars', 'donald', 'pleasance', 'david', 'hemmings', 'give', 'good', 'turns', 'pleasance', 'particular', 'shows', 'great', 'actor', 'highlights', 'shame', 'went', 'waste', 'halloween', 'films', 'unknown', 'aude', 'landry', 'also', 'gives', 'great', 'performance', 'role', 'patricia', 'movie', 'mysterious', 'first', 'hour', 'really', 'keeps', 'audience', 'hooked', 'inspector', 'carella', 'discovers', 'muriels', 'diary', 'film', 'turns', 'drama', 'girls', 'last', 'actions', 'shown', 'section', 'film', 'not', 'good', 'went', 'still', 'interesting', 'leads', 'great', 'twist', 'end', 'overall', 'blood', 'relatives', 'great', 'film', 'really', 'deserves', 'better', 'seen', 'le', 'boucher', 'better', 'known', 'effort', 'chabrol', 'money', 'least', 'good', 'highly', 'recommended', 'viewing']"
0,"['classic', 'example', 'happens', 'sit', 'com', 'tv', 'far', 'far', 'long', 'everything', 'gets', 'tired', 'jokes', 'start', 'getting', 'repeated', 'ok', 'start', 'first', 'couple', 'series', 'quite', 'good', 'entertainment', 'manager', 'simon', 'cadel', 'pursued', 'deputy', 'played', 'ruth', 'madoc', 'cleaning', 'lady', 'wanting', 'become', 'yellow', 'coat', 'alcoholic', 'childhating', 'punch', 'judy', 'man', 'bent', 'jockey', 'stand', 'comedian', 'said', 'earlier', 'started', 'well', 'went', 'way', 'long', 'simon', 'cadel', 'left', 'went', 'downhill', 'fast', 'getting', 'dire', 'story', 'lines', 'new', 'entertainments', 'manager', 'ruth', 'madoc', 'threw', 'comedy', 'filmed', 'one', 'place', 'limit', 'number', 'jokes', 'cracked', 'unfortunately', 'went', 'long', 'every', 'joke', 'cracked', 'times', 'comedy', 'stopped', 'series', 'would', 'gone', 'time', 'classic', 'largely', 'remembered', 'dreadful', 'last', 'series']"
1,"['big', 'thanks', 'ricardo', 'olavarria', 'reagan', 'airport', 'fixed', 'ticket', 'made', 'sure', 'made', 'friends', 'wedding']"
1,"['arrived', 'late', 'flight', 'pilots', 'got', 'us', 'dia', 'time']"
0,"['connecting', 'customer', 'service', 'rep', 'would', 'rather', 'speak', 'person', 'computer', 'thanks']"
1,"['huge', 'fan', 'would', 'love', 'tix', 'show']"
1,"['good', 'big', 'bernard', 'cornwall', 'fan', 'heard', 'good', 'things', 'series', 'not', 'disapointed', 'looking', 'forward', 'reading', 'series']"
0,"['thunderstruck', 'much', 'book', 'tedious', 'found', 'many', 'marconi', 'portions', 'story', 'ponderous', 'boring', 'devil', 'white', 'city', 'finding', 'factual', 'juxtaposition', 'two', 'characters', 'marconi', 'dr', 'chippenis', 'remarkable', 'accomplishment', 'concluding', 'chapters', 'confluence', 'two', 'stories', 'come', 'together', 'not', 'find', 'engaging', 'tale']"
1,"['good', 'case', 'excellent', 'value']"
1,"['sorry', 'hear', 'outsourcing', 'plan', 'boise', 'best', 'staffcust', 'service', 'country']"
1,"['nick', 'flight', 'awesome', 'please', 'reward', 'way', 'kept', 'us', 'smiling', 'bad', 'day', 'travel']"
1,"['great', 'book', 'agents', 'rookie', 'agent', 'book', 'reinforced', 'many', 'things', 'heard', 'agents', 'provided', 'insights', 'techniques', 'already', 'used', 'experienced', 'agents', 'workplace']"
0,"['not', 'bad', 'movies', 'like', 'horrible', 'atomic', 'twister', 'meltdown', 'still', 'relies', 'upon', 'common', 'misconceptions', 'inaccuracies', 'nuclear', 'power', 'industry', 'advance', 'plot', 'currently', 'studying', 'nuclear', 'engineering', 'pursuit', 'masters', 'degree', 'easy', 'point', 'flaws', 'would', 'obvious', 'anyone', 'involved', 'industryriding', 'false', 'fear', 'chernobyl', 'style', 'meltdown', 'happen', 'american', 'plant', 'movie', 'states', 'meltdown', 'even', 'partial', 'according', 'one', 'guest', 'commentators', 'movie', 'would', 'mean', 'disaster', 'area', 'fact', 'partial', 'meltdown', 'american', 'plant', 'destroying', 'core', 'would', 'not', 'pose', 'risk', 'surrounding', 'area', 'three', 'mile', 'island', 'experienced', 'partial', 'meltdown', 'no', 'radioactive', 'material', 'released', 'environment', 'thanks', 'natural', 'stability', 'fuel', 'core', 'design', 'used', 'country', 'paired', 'substantial', 'containment', 'security', 'steps', 'shown', 'movie', 'perhaps', 'part', 'movie', 'furthest', 'truth', 'important', 'strategic', 'location', 'power', 'plant', 'chemical', 'plant', 'military', 'base', 'anything', 'never', 'see', 'personnel', 'responding', 'alarm', 'milling', 'around', 'talking', 'unannounced', 'drill', 'especially', 'true', 'nuclear', 'plant', 'upon', 'sounding', 'alarm', 'reactors', 'would', 'scramed', 'immediately', 'shutting', 'scraming', 'done', 'push', 'button', 'control', 'room', 'not', 'need', 'put', 'core', 'shutdown', 'mode', 'like', 'depicted', 'movie', 'chemistry', 'nuclear', 'fission', 'prevents', 'core', 'brought', 'back', 'power', 'within', 'hours', 'scram', 'scenario', 'played', 'real', 'life', 'assailants', 'would', 'not', 'able', 'cause', 'significant', 'meltdown', 'theory', 'still', 'partial', 'one', 'due', 'residual', 'heat', 'exposed', 'core', 'immediately', 'would', 'almost', 'impossible', 'given', 'numerous', 'backup', 'systems', 'present', 'plant', 'many', 'single', 'backup', 'pumps', 'speak', 'movieas', 'spent', 'fuel', 'pools', 'may', 'possible', 'turn', 'pools', 'dirty', 'bomb', 'blowing', 'far', 'difficult', 'simply', 'parking', 'truck', 'full', 'explosives', 'near', 'pools', 'fuel', 'approximately', 'feet', 'highly', 'purified', 'water', 'water', 'cannot', 'become', 'radioactive', 'no', 'radioactive', 'steam', 'like', 'speak', 'movie', 'particles', 'dissolved', 'water', 'water', 'cannot', 'thus', 'reason', 'thorough', 'purification', 'way', 'turn', 'fuel', 'pool', 'dirty', 'bomb', 'get', 'fuel', 'water', 'no', 'easy', 'task', 'water', 'heavy', 'pools', 'ground', 'thick', 'concrete', 'walls', 'explosives', 'would', 'pool', 'fuel', 'securely', 'fastened', 'would', 'heck', 'lot', 'explosives', 'water', 'hard', 'move', 'explosion', 'even', 'occur', 'spent', 'fuel', 'not', 'extremely', 'radioactive', 'explosion', 'would', 'not', 'nearly', 'high', 'death', 'toll', 'mentioned', 'movie', 'especially', 'given', 'small', 'amount', 'radioactive', 'material', 'would', 'spread', 'basic', 'movie', 'standpoint', 'grew', 'somewhat', 'tired', 'style', 'used', 'constant', 'fading', 'use', 'gritty', 'black', 'white', 'fast', 'tracking', 'panning', 'looked', 'amateurish', 'characters', 'onedimensional', 'especially', 'us', 'government', 'problems', 'twist', 'thrown', 'movie', 'not', 'discuss', 'would', 'major', 'spoileroverall']"
